Doetinchem,Rechtstreeks,Rechtstreeks,Gelderland,SRC-026,Doetinchem.pdf,T07,"Duurzame, gedeelde en slimme mobiliteit",2,2,2,2,H14-1010; H14-1019,16,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doetinchem,Rechtstreeks,Rechtstreeks,Gelderland,SRC-026,Doetinchem.pdf,T08,Toegankelijke en betaalbare mobiliteit; bereikbaarheid van kernen,0,0,0,0,,,H14 gerichte anomaliecontrole volgens inclusie-/exclusieregel
Doetinchem,Rechtstreeks,Rechtstreeks,Gelderland,SRC-026,Doetinchem.pdf,T09,"Goederenvervoer, logistiek en bijzondere vervoersstromen",2,2,2,2,H14-1032; H14-1034,19,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doetinchem,Rechtstreeks,Rechtstreeks,Gelderland,SRC-026,Doetinchem.pdf,T10,"Beheer, onderhoud en civiele infrastructuur",2,2,2,1,H14-1029,17,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doetinchem,Rechtstreeks,Rechtstreeks,Gelderland,SRC-026,Doetinchem.pdf,T11,"Uitvoering, samenwerking, financiering en kennis",3,3,3,22,H14-0988; H14-0989; H14-0994; H14-0995; H14-0996; H14-0999; H14-1000; H14-1001; H14-1002; H14-1004; H14-1005; H14-1006; H14-1011; H14-1013; H14-1020; H14-1022; H14-1023; H14-1027; H14-1030; H14-1031; H14-1033; H14-1037,5; 7; 13; 14; 15; 16; 17; 19; 25,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,T01,Verkeersveiligheid en veilig verkeersgedrag,3,3,3,11,H14-1058; H14-1063; H14-1067; H14-1070; H14-1071; H14-1072; H14-1073; H14-1074; H14-1085; H14-1136; H14-1137,35; 37; 47; 48; 66,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,T02,"Lopen, fietsen en actieve mobiliteit",3,3,3,13,H14-1038; H14-1069; H14-1075; H14-1077; H14-1078; H14-1079; H14-1083; H14-1085; H14-1088; H14-1090; H14-1101; H14-1102; H14-1119,5; 47; 48; 50; 55,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,T03,"Openbaar, collectief en vraagafhankelijk vervoer",3,3,3,24,H14-1039; H14-1044; H14-1050; H14-1051; H14-1052; H14-1054; H14-1056; H14-1060; H14-1075; H14-1080; H14-1081; H14-1089; H14-1090; H14-1094; H14-1098; H14-1099; H14-1100; H14-1101; H14-1102; H14-1113; H14-1120; H14-1142; H14-1143; H14-1144,5; 9; 17; 20; 32; 35; 48; 49; 50; 51; 56; 68,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,T04,"Autoverkeer, wegennet, doorstroming en ontsluiting",3,3,3,8,H14-1045; H14-1046; H14-1061; H14-1062; H14-1075; H14-1087; H14-1113; H14-1145,9; 36; 48; 51; 69,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,T05,Parkeren en ruimte voor stilstaande mobiliteit,3,3,3,25,H14-1047; H14-1048; H14-1049; H14-1086; H14-1087; H14-1091; H14-1092; H14-1093; H14-1095; H14-1097; H14-1103; H14-1104; H14-1105; H14-1106; H14-1107; H14-1108; H14-1109; H14-1110; H14-1111; H14-1112; H14-1117; H14-1136; H14-1138; H14-1140; H14-1141,11; 48; 49; 50; 51; 66,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,T06,"Mobiliteit in ruimte, woningbouw en leefomgeving",3,3,3,22,H14-1042; H14-1044; H14-1045; H14-1051; H14-1052; H14-1053; H14-1058; H14-1084; H14-1086; H14-1087; H14-1097; H14-1110; H14-1114; H14-1115; H14-1116; H14-1117; H14-1120; H14-1123; H14-1128; H14-1129; H14-1132; H14-1133,7; 9; 17; 20; 27; 35; 48; 49; 50; 51; 56; 57; 59; 62,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,T07,"Duurzame, gedeelde en slimme mobiliteit",2,3,2,5,H14-1114; H14-1117; H14-1118; H14-1122; H14-1123,51; 57,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,T08,Toegankelijke en betaalbare mobiliteit; bereikbaarheid van kernen,2,3,3,3,H14-1066; H14-1096; H14-1142,43; 49; 68,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,T09,"Goederenvervoer, logistiek en bijzondere vervoersstromen",3,3,3,14,H14-1040; H14-1041; H14-1042; H14-1043; H14-1055; H14-1057; H14-1076; H14-1121; H14-1122; H14-1123; H14-1124; H14-1125; H14-1127; H14-1130,7; 32; 33; 48; 57; 59; 60,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
